school_id,school_name,district_code,district_name,block_name,enrollment_total,lat,lng,stu_tea_ratio,toilet_boys,toilet_girls,has_electricity,num_classrooms,nearest_town_km,enrollment_boys,enrollment_girls,enrollment_3yr_ago,district_aser_pct,medium,category,management,cluster_name,Vac_Math,Vac_Sci,Vac_Eng,Vac_Mar,Vac_Hin,Vac_SST
27028117452,ZP School PimpalKhed 262,NDB01,Nandurbar,Nandurbar Urban,300,21.7666,74.0496,35,false,true,false,6,8,150,150,272,45.5,Marathi,Primary,Government,Nandurbar Urban Center,1,1,0,0,0,0
27022311710,ZP School PimpalKhed 263,NDB01,Nandurbar,Akkalkuwa,171,21.2498,74.6056,46,true,true,false,4,27,85,85,199,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025107716,ZP School AmbaPura 264,NDB01,Nandurbar,Nandurbar Urban,274,21.0042,74.1976,27,false,true,false,4,17,137,137,320,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,0
27021686475,ZP School KoliPura 265,NDB01,Nandurbar,Akrani,349,21.2109,73.7625,43,true,true,false,3,22,174,174,353,45.5,Marathi,Primary,Government,Akrani Center,0,0,1,0,0,0
27025687992,ZP School AmbaWadi 266,NDB01,Nandurbar,Navapur,135,20.8473,74.1711,30,false,false,false,4,19,67,67,124,45.5,Marathi,Primary,Government,Navapur Center,0,1,0,0,0,0
27023624947,ZP School DhanGaon 267,NDB01,Nandurbar,Nandurbar Urban,215,21.6015,74.5657,26,false,true,true,9,20,107,107,225,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27027083862,ZP School DhanGaon 268,NDB01,Nandurbar,Nandurbar Urban,106,21.6701,73.7558,60,true,true,false,5,14,53,53,114,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026634989,ZP School PimpalWadi 269,NDB01,Nandurbar,Nandurbar Urban,171,21.7813,74.544,46,false,false,true,3,37,85,85,186,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,1
27022294681,ZP School BhorPura 270,NDB01,Nandurbar,Shahada Rural,342,21.5615,73.7872,37,false,false,false,8,15,171,171,303,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27025903797,ZP School AmbaKhed 271,NDB01,Nandurbar,Shahada Rural,59,21.343,73.8296,52,true,true,false,6,4,29,29,48,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,1,0
27024132020,ZP School BhorWadi 272,NDB01,Nandurbar,Shahada Rural,94,20.8625,74.4977,56,true,false,true,3,29,47,47,99,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,1,0,0
27026851409,ZP School BhorPura 273,NDB01,Nandurbar,Nandurbar Urban,373,21.6165,74.693,20,false,false,true,10,7,186,186,358,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27025741869,ZP School AmbaWadi 274,NDB01,Nandurbar,Nandurbar Urban,154,20.8555,74.3584,54,true,true,false,3,21,77,77,157,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,0
27025237873,ZP School WaghGaon 275,NDB01,Nandurbar,Nandurbar Urban,303,20.868,73.7727,55,false,false,true,8,26,151,151,285,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27023990451,ZP School PimpalPura 276,NDB01,Nandurbar,Shahada Rural,332,21.2375,73.8641,46,false,false,false,8,11,166,166,350,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27025090923,ZP School BhorWadi 277,NDB01,Nandurbar,Nandurbar Urban,216,21.7536,73.7475,50,true,false,false,4,17,108,108,254,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27021296349,ZP School PimpalGaon 278,NDB01,Nandurbar,Nandurbar Urban,190,21.6749,74.6222,39,false,false,false,10,37,95,95,153,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27024201785,ZP School KoliNagar 279,NDB01,Nandurbar,Navapur,205,20.8954,73.9883,31,true,true,true,5,3,102,102,207,45.5,Marathi,Primary,Government,Navapur Center,0,1,0,0,0,0
27026788216,ZP School MaliWadi 280,NDB01,Nandurbar,Nandurbar Urban,352,20.8774,73.803,55,false,true,false,9,32,176,176,304,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27023419867,ZP School MaliPura 281,NDB01,Nandurbar,Akrani,83,21.2373,74.6636,23,false,true,false,4,16,41,41,98,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27022980537,ZP School KoliPura 282,NDB01,Nandurbar,Taloda Block,322,21.4756,74.1542,33,false,true,false,4,18,161,161,370,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27028749405,ZP School PimpalGaon 283,NDB01,Nandurbar,Taloda Block,186,21.4714,74.2342,46,false,false,true,6,18,93,93,190,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27022327583,ZP School AmbaKhed 284,NDB01,Nandurbar,Shahada Rural,272,21.207,74.0309,20,true,false,true,8,33,136,136,267,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,1
27025491703,ZP School DhanKhed 285,NDB01,Nandurbar,Akkalkuwa,207,21.0235,74.0756,26,false,true,false,4,14,103,103,176,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27023025390,ZP School KoliGaon 286,NDB01,Nandurbar,Nandurbar Urban,226,21.7106,73.7927,54,false,false,true,5,1,113,113,223,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026566623,ZP School AmbaGaon 287,NDB01,Nandurbar,Taloda Block,133,20.8211,73.737,33,true,false,true,7,25,66,66,155,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27025623108,ZP School AmbaPura 288,NDB01,Nandurbar,Akkalkuwa,347,21.2623,74.1784,45,false,false,true,3,37,173,173,367,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,1,0
27029673887,ZP School BhorKhed 289,NDB01,Nandurbar,Shahada Rural,385,21.2738,73.9904,33,true,false,false,9,3,192,192,454,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27024268658,ZP School BhorPura 290,NDB01,Nandurbar,Taloda Block,95,21.0079,73.9167,20,false,false,false,9,3,47,47,112,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,1
27027112054,ZP School WaghWadi 291,NDB01,Nandurbar,Akrani,326,21.2683,74.1378,38,false,true,false,7,11,163,163,354,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27027249564,ZP School KoliGaon 292,NDB01,Nandurbar,Navapur,353,21.2103,74.2378,26,false,false,true,9,30,176,176,315,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27025208983,ZP School BhorGaon 293,NDB01,Nandurbar,Nandurbar Urban,105,21.4872,74.4292,21,false,true,false,9,23,52,52,93,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27024014672,ZP School DhanWadi 294,NDB01,Nandurbar,Taloda Block,175,21.2618,73.8056,35,true,false,true,6,9,87,87,157,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026898574,ZP School DhanPura 295,NDB01,Nandurbar,Taloda Block,276,21.1475,74.401,27,true,true,false,10,31,138,138,241,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,1,0
27029089344,ZP School KoliGaon 296,NDB01,Nandurbar,Taloda Block,396,21.548,74.6516,53,false,true,false,9,17,198,198,350,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27021941881,ZP School PimpalKhed 297,NDB01,Nandurbar,Taloda Block,350,21.6216,74.6382,38,false,false,false,9,33,175,175,410,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026784384,ZP School MaliPura 298,NDB01,Nandurbar,Navapur,152,21.0837,74.0595,40,true,true,false,3,8,76,76,138,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27028248406,ZP School KoliGaon 299,NDB01,Nandurbar,Akkalkuwa,308,21.4163,74.6605,47,true,true,true,9,19,154,154,311,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,1,0,0,1
27028753851,ZP School KoliKhed 300,NDB01,Nandurbar,Nandurbar Urban,153,21.0284,74.2468,42,false,false,true,2,23,76,76,143,45.5,Marathi,Primary,Government,Nandurbar Urban Center,1,1,0,0,0,0
27022497723,ZP School PimpalWadi 301,NDB01,Nandurbar,Taloda Block,63,21.2309,73.9488,35,true,true,false,9,39,31,31,75,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27028278305,ZP School WaghWadi 302,NDB01,Nandurbar,Taloda Block,303,21.6937,74.6549,42,false,true,false,5,2,151,151,328,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27025693386,ZP School MaliGaon 303,NDB01,Nandurbar,Shahada Rural,270,21.1366,74.6853,38,true,true,true,2,37,135,135,250,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27028602097,ZP School AmbaGaon 304,NDB01,Nandurbar,Taloda Block,102,20.9108,74.3472,23,false,true,true,3,25,51,51,99,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27024760957,ZP School MaliPura 305,NDB01,Nandurbar,Navapur,392,21.4407,74.5868,51,false,false,true,10,18,196,196,464,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27022857801,ZP School KoliGaon 306,NDB01,Nandurbar,Akrani,200,21.6196,74.3122,29,true,false,false,4,25,100,100,215,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27026691838,ZP School AmbaPura 307,NDB01,Nandurbar,Nandurbar Urban,266,21.6667,74.2494,33,false,false,true,2,39,133,133,288,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026894873,ZP School MaliKhed 308,NDB01,Nandurbar,Nandurbar Urban,146,21.1668,74.4602,53,false,false,true,4,20,73,73,119,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,1,0
27023047437,ZP School PimpalPura 309,NDB01,Nandurbar,Akrani,379,21.1216,74.6315,53,true,true,false,7,28,189,189,329,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27025882150,ZP School WaghWadi 310,NDB01,Nandurbar,Nandurbar Urban,347,21.7156,74.5721,30,false,false,false,7,14,173,173,376,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27028275281,ZP School BhorGaon 311,NDB01,Nandurbar,Akkalkuwa,387,21.5455,73.7747,58,false,true,false,8,15,193,193,379,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,1,0
27027029210,ZP School KoliKhed 312,NDB01,Nandurbar,Navapur,249,21.2731,74.2057,50,true,true,false,10,20,124,124,266,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27021581481,ZP School WaghGaon 313,NDB01,Nandurbar,Navapur,265,21.7415,74.2448,30,false,false,false,3,12,132,132,305,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27025779162,ZP School KoliGaon 314,NDB01,Nandurbar,Akkalkuwa,361,21.4752,74.1648,56,true,true,false,3,34,180,180,349,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27026559256,ZP School KoliGaon 315,NDB01,Nandurbar,Navapur,352,21.6275,74.0016,45,false,false,false,5,8,176,176,418,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27024942783,ZP School KoliNagar 316,NDB01,Nandurbar,Shahada Rural,64,21.4597,74.1078,37,false,true,false,5,7,32,32,60,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27028236079,ZP School KoliGaon 317,NDB01,Nandurbar,Navapur,363,21.3209,74.1662,35,false,false,false,4,14,181,181,386,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27024341428,ZP School BhorKhed 318,NDB01,Nandurbar,Akkalkuwa,186,21.7719,74.1629,48,false,false,false,5,13,93,93,213,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,1,0,0,0,0
27026132413,ZP School PimpalPura 319,NDB01,Nandurbar,Shahada Rural,179,21.1792,74.2155,31,true,false,false,3,29,89,89,205,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,0,0
27021676891,ZP School MaliGaon 320,NDB01,Nandurbar,Shahada Rural,140,21.5131,74.5673,53,true,false,false,8,19,70,70,143,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,1,1
27028971383,ZP School MaliGaon 321,NDB01,Nandurbar,Navapur,320,21.4648,73.7907,50,false,false,false,8,29,160,160,314,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27023005319,ZP School KoliNagar 322,NDB01,Nandurbar,Akrani,322,20.9631,74.0975,58,false,true,false,8,18,161,161,307,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27026091598,ZP School KoliPura 323,NDB01,Nandurbar,Taloda Block,84,21.6831,74.0076,56,true,true,false,5,1,42,42,85,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27028635365,ZP School KoliPura 324,NDB01,Nandurbar,Nandurbar Urban,167,20.9272,74.3864,56,true,true,true,10,24,83,83,160,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27025636597,ZP School DhanPura 325,NDB01,Nandurbar,Nandurbar Urban,331,20.9114,74.6298,43,false,true,false,8,14,165,165,363,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27024638445,ZP School WaghPura 326,NDB01,Nandurbar,Shahada Rural,251,21.7412,73.9477,35,true,false,false,2,31,125,125,265,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27024461938,ZP School BhorNagar 327,NDB01,Nandurbar,Navapur,256,21.1117,74.0677,58,false,false,false,3,32,128,128,236,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27027997098,ZP School BhorNagar 328,NDB01,Nandurbar,Nandurbar Urban,343,21.5014,74.0165,60,false,false,false,9,22,171,171,291,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,1,0,0,0
27027087968,ZP School WaghWadi 329,NDB01,Nandurbar,Navapur,273,20.9016,73.9717,32,false,false,true,5,17,136,136,295,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27029631140,ZP School MaliNagar 330,NDB01,Nandurbar,Taloda Block,167,21.3308,73.8581,35,true,false,false,7,17,83,83,152,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,1
27021589900,ZP School KoliWadi 331,NDB01,Nandurbar,Taloda Block,364,21.7206,74.1647,33,false,true,false,5,26,182,182,421,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27025796610,ZP School KoliPura 332,NDB01,Nandurbar,Nandurbar Urban,54,20.8469,74.5931,22,false,false,true,7,18,27,27,56,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27022144695,ZP School PimpalKhed 333,NDB01,Nandurbar,Akkalkuwa,185,21.752,74.0718,44,true,true,false,3,6,92,92,212,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,1,0,0,0
27027947747,ZP School BhorPura 334,NDB01,Nandurbar,Nandurbar Urban,232,21.1486,74.4444,51,false,false,false,4,11,116,116,228,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,1,1,0,0
27029732917,ZP School MaliKhed 335,NDB01,Nandurbar,Taloda Block,387,20.8446,74.409,27,false,true,true,7,23,193,193,390,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026674765,ZP School BhorGaon 336,NDB01,Nandurbar,Akkalkuwa,201,21.6034,74.284,28,true,true,false,4,10,100,100,211,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,1,1,0,1,0
27029658295,ZP School MaliWadi 337,NDB01,Nandurbar,Taloda Block,96,20.8197,73.8533,59,false,true,true,9,2,48,48,87,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026943141,ZP School WaghPura 338,NDB01,Nandurbar,Navapur,389,21.2847,74.2588,31,false,false,true,10,26,194,194,316,45.5,Marathi,Primary,Government,Navapur Center,1,0,0,0,0,0
27026573448,ZP School DhanKhed 339,NDB01,Nandurbar,Taloda Block,267,21.6953,74.3672,25,false,false,false,5,22,133,133,315,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27021103869,ZP School KoliKhed 340,NDB01,Nandurbar,Nandurbar Urban,67,21.7972,74.1349,45,false,false,false,10,39,33,33,66,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,1
27024936594,ZP School MaliKhed 341,NDB01,Nandurbar,Nandurbar Urban,227,21.1978,73.8466,52,false,false,true,4,24,113,113,269,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27029477929,ZP School DhanGaon 342,NDB01,Nandurbar,Navapur,207,21.012,74.3367,39,false,false,false,3,19,103,103,241,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,1
27026396736,ZP School MaliNagar 343,NDB01,Nandurbar,Nandurbar Urban,368,21.4543,73.8209,27,true,false,false,4,1,184,184,392,45.5,Marathi,Primary,Government,Nandurbar Urban Center,1,0,0,0,0,0
27026887505,ZP School BhorNagar 344,NDB01,Nandurbar,Navapur,95,20.8066,73.9031,41,true,true,false,10,2,47,47,93,45.5,Marathi,Primary,Government,Navapur Center,0,0,0,0,0,0
27028946101,ZP School BhorWadi 345,NDB01,Nandurbar,Nandurbar Urban,340,21.1458,73.8774,20,true,true,false,8,1,170,170,342,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026297079,ZP School PimpalWadi 346,NDB01,Nandurbar,Taloda Block,191,21.6031,74.0268,41,true,false,true,8,40,95,95,222,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026943790,ZP School PimpalGaon 347,NDB01,Nandurbar,Shahada Rural,73,21.1013,73.8214,40,false,true,false,4,38,36,36,77,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27024524290,ZP School AmbaKhed 348,NDB01,Nandurbar,Navapur,187,21.2428,74.181,30,false,false,true,4,6,93,93,154,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27022106996,ZP School DhanWadi 349,NDB01,Nandurbar,Navapur,368,21.0791,74.2582,43,true,true,true,4,7,184,184,435,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27021056912,ZP School BhorKhed 350,NDB01,Nandurbar,Shahada Rural,137,21.7855,74.45,37,true,true,false,5,16,68,68,134,45.5,Marathi,Primary,Government,Shahada Rural Center,0,1,0,1,0,0
27025975599,ZP School KoliGaon 351,NDB01,Nandurbar,Taloda Block,70,21.4738,74.1032,35,false,false,false,9,11,35,35,61,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27028141867,ZP School WaghKhed 352,NDB01,Nandurbar,Shahada Rural,163,21.5185,74.1505,33,true,true,false,3,38,81,81,174,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27025269643,ZP School MaliGaon 353,NDB01,Nandurbar,Akrani,281,20.8698,74.5699,32,false,true,false,7,23,140,140,269,45.5,Marathi,Primary,Government,Akrani Center,1,0,0,0,0,0
27028910317,ZP School BhorKhed 354,NDB01,Nandurbar,Taloda Block,230,21.7657,74.6346,51,false,true,false,6,21,115,115,216,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27027546905,ZP School BhorNagar 355,NDB01,Nandurbar,Akrani,154,21.4013,74.2189,53,false,false,true,3,17,77,77,166,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27024871928,ZP School AmbaKhed 356,NDB01,Nandurbar,Akkalkuwa,158,21.2219,74.3079,27,false,false,true,6,9,79,79,150,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025096414,ZP School PimpalKhed 357,NDB01,Nandurbar,Taloda Block,264,21.5159,74.26,24,true,false,true,6,19,132,132,257,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27026424542,ZP School BhorKhed 358,NDB01,Nandurbar,Taloda Block,268,21.5978,74.3624,29,true,false,false,6,36,134,134,270,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27029992451,ZP School MaliKhed 359,NDB01,Nandurbar,Nandurbar Urban,127,21.1308,74.3357,28,true,false,false,2,10,63,63,105,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,1
27022636242,ZP School KoliPura 360,NDB01,Nandurbar,Nandurbar Urban,225,21.7503,74.4898,25,true,false,false,8,10,112,112,246,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,0
27029737459,ZP School MaliPura 361,NDB01,Nandurbar,Nandurbar Urban,353,21.2055,73.7168,39,true,false,false,5,12,176,176,337,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026283903,ZP School DhanKhed 362,NDB01,Nandurbar,Akkalkuwa,121,21.1348,74.3586,59,true,false,true,7,9,60,60,139,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,1,0,0,0
27021490520,ZP School AmbaWadi 363,NDB01,Nandurbar,Akrani,140,20.9064,74.0981,57,false,true,false,10,29,70,70,150,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,0,0
27027670727,ZP School PimpalWadi 364,NDB01,Nandurbar,Akkalkuwa,358,21.5903,74.2579,37,true,true,true,3,7,179,179,313,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27027627636,ZP School PimpalKhed 365,NDB01,Nandurbar,Shahada Rural,82,21.5631,74.1193,49,false,false,false,7,7,41,41,80,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27028611260,ZP School AmbaKhed 366,NDB01,Nandurbar,Nandurbar Urban,177,21.0287,74.6741,29,false,true,false,9,19,88,88,175,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27024688892,ZP School BhorWadi 367,NDB01,Nandurbar,Shahada Rural,117,21.18,74.6984,50,false,false,false,5,34,58,58,125,45.5,Marathi,Primary,Government,Shahada Rural Center,1,0,0,0,1,0
27025074976,ZP School AmbaNagar 368,NDB01,Nandurbar,Shahada Rural,300,21.6217,73.7299,43,true,false,false,2,31,150,150,275,45.5,Marathi,Primary,Government,Shahada Rural Center,0,1,0,1,0,0
27026677851,ZP School PimpalPura 369,NDB01,Nandurbar,Taloda Block,83,20.8128,73.9274,53,false,true,true,5,7,41,41,79,45.5,Marathi,Primary,Government,Taloda Block Center,0,1,0,0,0,0
27022352703,ZP School PimpalNagar 370,NDB01,Nandurbar,Akkalkuwa,365,21.1483,73.7679,48,false,false,false,3,28,182,182,387,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27028189419,ZP School BhorKhed 371,NDB01,Nandurbar,Akrani,365,21.1252,74.4025,38,false,true,false,8,13,182,182,313,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,1,0,0
27023689736,ZP School PimpalPura 372,NDB01,Nandurbar,Taloda Block,214,20.8162,74.2192,52,false,false,false,9,13,107,107,233,45.5,Marathi,Primary,Government,Taloda Block Center,1,0,0,0,0,0
27023197919,ZP School KoliWadi 373,NDB01,Nandurbar,Navapur,289,20.8398,74.554,55,true,false,false,6,9,144,144,334,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,1,0,0
27026500832,ZP School AmbaPura 374,NDB01,Nandurbar,Nandurbar Urban,385,20.9553,73.7843,44,true,true,false,3,20,192,192,389,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,1
27021139587,ZP School WaghWadi 375,NDB01,Nandurbar,Akkalkuwa,307,21.4223,73.8179,48,true,false,false,9,3,153,153,291,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,1,0,0
27028465069,ZP School KoliWadi 376,NDB01,Nandurbar,Taloda Block,303,20.9575,74.3648,29,true,true,false,9,28,151,151,279,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27027127541,ZP School BhorGaon 377,NDB01,Nandurbar,Nandurbar Urban,158,21.3083,74.3826,24,false,false,true,10,38,79,79,179,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,1,0,0,0,1
27029971412,ZP School AmbaKhed 378,NDB01,Nandurbar,Shahada Rural,103,21.7255,74.5808,28,false,false,false,2,19,51,51,97,45.5,Marathi,Primary,Government,Shahada Rural Center,0,1,0,0,0,0
27028150903,ZP School AmbaNagar 379,NDB01,Nandurbar,Navapur,82,21.6498,74.1185,20,false,true,false,7,26,41,41,98,45.5,Marathi,Primary,Government,Navapur Center,0,0,1,0,0,0
27024344602,ZP School KoliNagar 380,NDB01,Nandurbar,Taloda Block,253,20.8554,74.2376,54,true,true,false,6,27,126,126,237,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,1,0
27023467627,ZP School BhorNagar 381,NDB01,Nandurbar,Navapur,400,21.6853,73.912,28,false,true,false,3,4,200,200,378,45.5,Marathi,Primary,Government,Navapur Center,1,0,0,0,0,0
27026921561,ZP School MaliGaon 382,NDB01,Nandurbar,Nandurbar Urban,73,21.5944,74.3316,35,false,false,true,3,4,36,36,86,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27028098404,ZP School MaliNagar 383,NDB01,Nandurbar,Akkalkuwa,50,21.5528,74.2232,26,true,true,false,2,7,25,25,53,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27027331159,ZP School MaliNagar 384,NDB01,Nandurbar,Shahada Rural,133,21.1267,74.3531,47,true,false,true,7,16,66,66,153,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27025657983,ZP School AmbaPura 385,NDB01,Nandurbar,Nandurbar Urban,211,21.1064,73.8297,50,false,true,false,8,36,105,105,240,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27026047688,ZP School DhanGaon 386,NDB01,Nandurbar,Taloda Block,162,21.2121,74.6389,24,false,true,false,2,2,81,81,193,45.5,Marathi,Primary,Government,Taloda Block Center,0,0,0,0,0,0
27029242781,ZP School WaghWadi 387,NDB01,Nandurbar,Shahada Rural,388,21.3052,74.2268,34,false,true,false,2,37,194,194,385,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,0,0,0,0
27024270616,ZP School BhorWadi 388,NDB01,Nandurbar,Akkalkuwa,340,21.2546,74.645,27,true,false,true,7,16,170,170,388,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,0,0
27025263073,ZP School DhanNagar 389,NDB01,Nandurbar,Akrani,323,21.6042,74.4029,20,false,false,true,2,23,161,161,311,45.5,Marathi,Primary,Government,Akrani Center,0,0,0,0,1,0
27023164931,ZP School MaliNagar 390,NDB01,Nandurbar,Shahada Rural,263,20.9507,73.7347,26,true,false,false,4,17,131,131,255,45.5,Marathi,Primary,Government,Shahada Rural Center,0,0,1,0,0,0
27025526359,ZP School DhanGaon 391,NDB01,Nandurbar,Nandurbar Urban,357,21.0131,74.2782,20,false,true,true,8,14,178,178,299,45.5,Marathi,Primary,Government,Nandurbar Urban Center,0,0,0,0,0,0
27027800607,ZP School DhanGaon 392,NDB01,Nandurbar,Akkalkuwa,60,21.0284,74.2047,26,false,true,false,6,21,30,30,66,45.5,Marathi,Primary,Government,Akkalkuwa Center,0,0,0,0,1,0
